Date,Time,BhutanGold,BhutanDeluxe
25/05/2024,10:00 AM,7,26
25/05/2024,10:15 AM,89,85
25/05/2024,10:30 AM,96,1
25/05/2024,10:45 AM,44,55
25/05/2024,11:00 AM,90,61
25/05/2024,11:15 AM,79,16
25/05/2024,11:30 AM,74,17
25/05/2024,11:45 AM,79,50
25/05/2024,12:00 PM,43,72
25/05/2024,12:15 PM,61,64
25/05/2024,12:30 PM,55,85
25/05/2024,12:45 PM,53,69
25/05/2024,1:00 PM,53,58
25/05/2024,1:15 PM,57,54
25/05/2024,1:30 PM,88,18
25/05/2024,1:45 PM,78,62
25/05/2024,2:00 PM,96,43
25/05/2024,2:15 PM,66,15
25/05/2024,2:30 PM,67,55
25/05/2024,2:45 PM,58,6
25/05/2024,3:00 PM,32,23
25/05/2024,3:15 PM,52,48
25/05/2024,3:30 PM,66,5
25/05/2024,3:45 PM,87,42
25/05/2024,4:00 PM,28,34
25/05/2024,4:15 PM,85,79
25/05/2024,4:30 PM,38,24
25/05/2024,4:45 PM,19,93
25/05/2024,5:00 PM,18,43
25/05/2024,5:15 PM,55,11
25/05/2024,5:30 PM,68,59
25/05/2024,5:45 PM,23,61
25/05/2024,6:00 PM,12,6
25/05/2024,6:15 PM,17,91
25/05/2024,6:30 PM,84,52
25/05/2024,6:45 PM,55,79
25/05/2024,7:00 PM,32,20
25/05/2024,7:15 PM,81,29
25/05/2024,7:30 PM,71,92
25/05/2024,7:45 PM,43,88
25/05/2024,8:00 PM,39,24
25/05/2024,8:15 PM,51,13
25/05/2024,8:30 PM,79,14
25/05/2024,8:45 PM,22,34
25/05/2024,9:00 PM,85,74
26/05/2024,9:00 AM,5,44
26/05/2024,9:15 AM,74,98
26/05/2024,9:30 AM,27,54
26/05/2024,9:45 AM,68,10
26/05/2024,10:00 AM,29,10
26/05/2024,10:15 AM,62,73
26/05/2024,10:30 AM,1,13
26/05/2024,10:45 AM,33,56
26/05/2024,11:00 AM,95,70
26/05/2024,11:15 AM,58,78
26/05/2024,11:30 AM,37,67
26/05/2024,11:45 AM,72,20
26/05/2024,12:00 PM,44,2
26/05/2024,12:15 PM,98,39
26/05/2024,12:30 PM,47,63
26/05/2024,12:45 PM,13,21
26/05/2024,1:00 PM,43,66
26/05/2024,1:15 PM,70,40
26/05/2024,1:30 PM,94,32
26/05/2024,1:45 PM,53,7
26/05/2024,2:00 PM,32,30
26/05/2024,2:15 PM,96,4
26/05/2024,2:30 PM,62,58
26/05/2024,2:45 PM,16,65
26/05/2024,3:00 PM,0,11
26/05/2024,3:15 PM,8,81
26/05/2024,3:30 PM,53,8
26/05/2024,3:45 PM,40,11
26/05/2024,4:00 PM,97,13
26/05/2024,4:15 PM,60,98
26/05/2024,4:30 PM,55,88
26/05/2024,4:45 PM,95,42
26/05/2024,5:00 PM,89,39
26/05/2024,5:15 PM,67,14
26/05/2024,5:30 PM,59,50
26/05/2024,5:45 PM,43,24
26/05/2024,6:00 PM,97,33
26/05/2024,6:15 PM,0,46
26/05/2024,6:30 PM,44,75
26/05/2024,6:45 PM,3,29
26/05/2024,7:00 PM,39,76
26/05/2024,7:15 PM,64,2
26/05/2024,7:30 PM,59,69
26/05/2024,7:45 PM,27,17
26/05/2024,8:00 PM,92,16
26/05/2024,8:15 PM,70,66
26/05/2024,8:30 PM,28,91
26/05/2024,8:45 PM,63,39
26/05/2024,9:00 PM,85,92
27/05/2024,9:00 AM,60,75
27/05/2024,9:15 AM,55,66
27/05/2024,9:30 AM,84,43
27/05/2024,9:45 AM,62,54
27/05/2024,10:00 AM,81,93
27/05/2024,10:15 AM,45,7
27/05/2024,10:30 AM,26,19
27/05/2024,10:45 AM,1,87
27/05/2024,11:00 AM,0,28
27/05/2024,11:15 AM,75,45
27/05/2024,11:30 AM,23,43
27/05/2024,11:45 AM,8,36
27/05/2024,12:00 PM,86,62
27/05/2024,12:15 PM,8,94
27/05/2024,12:30 PM,6,86
27/05/2024,12:45 PM,85,32
27/05/2024,1:00 PM,41,6
27/05/2024,1:15 PM,14,88
27/05/2024,1:30 PM,73,48
27/05/2024,1:45 PM,95,0
27/05/2024,2:00 PM,90,66
27/05/2024,2:15 PM,62,78
27/05/2024,2:30 PM,79,24
27/05/2024,2:45 PM,15,94
27/05/2024,3:00 PM,97,41
27/05/2024,3:15 PM,50,6
27/05/2024,3:30 PM,23,68
27/05/2024,3:45 PM,15,81
27/05/2024,4:00 PM,50,97
27/05/2024,4:15 PM,14,55
27/05/2024,4:30 PM,23,77
27/05/2024,4:45 PM,97,32
27/05/2024,5:00 PM,39,98
27/05/2024,5:15 PM,45,2
27/05/2024,5:30 PM,94,32
27/05/2024,5:45 PM,35,48
27/05/2024,6:00 PM,18,57
27/05/2024,6:15 PM,92,44
27/05/2024,6:30 PM,79,29
27/05/2024,6:45 PM,12,34
27/05/2024,7:00 PM,71,92
27/05/2024,7:15 PM,59,23
27/05/2024,7:30 PM,0,60
27/05/2024,7:45 PM,7,85
27/05/2024,8:00 PM,40,59
27/05/2024,8:15 PM,2,18
27/05/2024,8:30 PM,65,58
27/05/2024,8:45 PM,28,26
27/05/2024,9:00 PM,85,9
28/05/2024,9:00 AM,79,87
28/05/2024,9:15 AM,94,1
28/05/2024,9:30 AM,38,70
28/05/2024,9:45 AM,16,81
28/05/2024,10:00 AM,24,25
28/05/2024,10:15 AM,24,0
28/05/2024,10:30 AM,59,87
28/05/2024,10:45 AM,61,46
28/05/2024,11:00 AM,39,96
28/05/2024,11:15 AM,86,33
28/05/2024,11:30 AM,80,9
28/05/2024,11:45 AM,84,74
28/05/2024,12:00 PM,63,75
28/05/2024,12:15 PM,10,21
28/05/2024,12:30 PM,64,51
28/05/2024,12:45 PM,37,87
28/05/2024,1:00 PM,8,1
28/05/2024,1:15 PM,5,32
28/05/2024,1:30 PM,23,41
28/05/2024,1:45 PM,3,0
28/05/2024,2:00 PM,88,40
28/05/2024,2:15 PM,21,12
28/05/2024,2:30 PM,55,43
28/05/2024,2:45 PM,0,95
28/05/2024,3:00 PM,96,31
28/05/2024,3:15 PM,3,47
28/05/2024,3:30 PM,66,86
28/05/2024,3:45 PM,23,83
28/05/2024,4:00 PM,29,72
28/05/2024,4:15 PM,97,34
28/05/2024,4:30 PM,11,79
28/05/2024,4:45 PM,75,60
28/05/2024,5:00 PM,79,75
28/05/2024,5:15 PM,52,96
28/05/2024,5:30 PM,62,84
28/05/2024,5:45 PM,83,38
28/05/2024,6:00 PM,33,32
28/05/2024,6:15 PM,73,17
28/05/2024,6:30 PM,86,80
28/05/2024,6:45 PM,44,18
28/05/2024,7:00 PM,55,34
28/05/2024,7:15 PM,79,1
28/05/2024,7:30 PM,23,66
28/05/2024,7:45 PM,2,44
28/05/2024,8:00 PM,93,45
28/05/2024,8:15 PM,44,33
28/05/2024,8:30 PM,28,58
28/05/2024,8:45 PM,81,14
28/05/2024,9:00 PM,38,14
29/05/2024,9:00 AM,70,58
29/05/2024,9:15 AM,77,82
29/05/2024,9:30 AM,56,0
29/05/2024,9:45 AM,63,94
29/05/2024,10:00 AM,89,55
29/05/2024,10:15 AM,88,63
29/05/2024,10:30 AM,89,98
29/05/2024,10:45 AM,36,26
29/05/2024,11:00 AM,24,55
29/05/2024,11:15 AM,63,31
29/05/2024,11:30 AM,86,97
29/05/2024,11:45 AM,1,27
29/05/2024,12:00 PM,74,2
29/05/2024,12:15 PM,63,48
29/05/2024,12:30 PM,49,27
29/05/2024,12:45 PM,9,37
29/05/2024,1:00 PM,49,36
29/05/2024,1:15 PM,27,75
29/05/2024,1:30 PM,47,66
29/05/2024,1:45 PM,19,11
29/05/2024,2:00 PM,57,12
29/05/2024,2:15 PM,0,78
29/05/2024,2:30 PM,45,3
29/05/2024,2:45 PM,19,21
29/05/2024,3:00 PM,24,39
29/05/2024,3:15 PM,60,48
29/05/2024,3:30 PM,93,26
29/05/2024,3:45 PM,28,88
29/05/2024,4:00 PM,53,44
29/05/2024,4:15 PM,39,78
29/05/2024,4:30 PM,98,6
29/05/2024,4:45 PM,42,75
29/05/2024,5:00 PM,80,33
29/05/2024,5:15 PM,13,46
29/05/2024,5:30 PM,65,25
29/05/2024,5:45 PM,60,25
29/05/2024,6:00 PM,21,72
29/05/2024,6:15 PM,12,15
29/05/2024,6:30 PM,3,57
29/05/2024,6:45 PM,27,18
29/05/2024,7:00 PM,40,58
29/05/2024,7:15 PM,41,99
29/05/2024,7:30 PM,14,84
29/05/2024,7:45 PM,69,66
29/05/2024,8:00 PM,53,30
29/05/2024,8:15 PM,7,53
29/05/2024,8:30 PM,46,57
29/05/2024,8:45 PM,32,16
29/05/2024,9:00 PM,99,7
30/05/2024,9:00 AM,54,56
30/05/2024,9:15 AM,51,32
30/05/2024,9:30 AM,67,49
30/05/2024,9:45 AM,48,35
30/05/2024,10:00 AM,86,4
30/05/2024,10:15 AM,34,57
30/05/2024,10:30 AM,34,47
30/05/2024,10:45 AM,66,4
30/05/2024,11:00 AM,60,46
30/05/2024,11:15 AM,58,82
30/05/2024,11:30 AM,20,67
30/05/2024,11:45 AM,97,84
30/05/2024,12:00 PM,75,88
30/05/2024,12:15 PM,0,37
30/05/2024,12:30 PM,22,72
30/05/2024,12:45 PM,27,92
30/05/2024,1:00 PM,10,8
30/05/2024,1:15 PM,50,82
30/05/2024,1:30 PM,56,70
30/05/2024,1:45 PM,38,89
30/05/2024,2:00 PM,68,22
30/05/2024,2:15 PM,5,72
30/05/2024,2:30 PM,60,51
30/05/2024,2:45 PM,94,88
30/05/2024,3:00 PM,27,4
30/05/2024,3:15 PM,60,63
30/05/2024,3:30 PM,36,21
30/05/2024,3:45 PM,97,63
30/05/2024,4:00 PM,5,0
30/05/2024,4:15 PM,22,56
30/05/2024,4:30 PM,4,2
30/05/2024,4:45 PM,67,45
30/05/2024,5:00 PM,92,89
30/05/2024,5:15 PM,5,28
30/05/2024,5:30 PM,35,57
30/05/2024,5:45 PM,45,23
30/05/2024,6:00 PM,46,88
30/05/2024,6:15 PM,31,86
30/05/2024,6:30 PM,95,49
30/05/2024,6:45 PM,75,94
30/05/2024,7:00 PM,29,88
30/05/2024,7:15 PM,27,56
30/05/2024,7:30 PM,10,48
30/05/2024,7:45 PM,53,65
30/05/2024,8:00 PM,30,63
30/05/2024,8:15 PM,50,20
30/05/2024,8:30 PM,58,39
30/05/2024,8:45 PM,35,5
30/05/2024,9:00 PM,67,84
31/05/2024,9:00 AM,61,43
31/05/2024,9:15 AM,38,90
31/05/2024,9:30 AM,5,74
31/05/2024,9:45 AM,44,39
31/05/2024,10:00 AM,86,76
31/05/2024,10:15 AM,43,14
31/05/2024,10:30 AM,52,27
31/05/2024,10:45 AM,41,92
31/05/2024,11:00 AM,51,28
31/05/2024,11:15 AM,86,66
31/05/2024,11:30 AM,8,85
31/05/2024,11:45 AM,71,83
31/05/2024,12:00 PM,30,55
31/05/2024,12:15 PM,95,38
31/05/2024,12:30 PM,22,17
31/05/2024,12:45 PM,95,76
31/05/2024,1:00 PM,75,84
31/05/2024,1:15 PM,92,42
31/05/2024,1:30 PM,71,29
31/05/2024,1:45 PM,2,74
31/05/2024,2:00 PM,87,19
31/05/2024,2:15 PM,31,70
31/05/2024,2:30 PM,0,66
31/05/2024,2:45 PM,8,24
31/05/2024,3:00 PM,13,48
31/05/2024,3:15 PM,24,65
31/05/2024,3:30 PM,30,82
31/05/2024,3:45 PM,58,79
31/05/2024,4:00 PM,30,12
31/05/2024,4:15 PM,7,76
31/05/2024,4:30 PM,73,6
31/05/2024,4:45 PM,46,92
31/05/2024,5:00 PM,25,52
31/05/2024,5:15 PM,94,15
31/05/2024,5:30 PM,96,48
31/05/2024,5:45 PM,15,29
31/05/2024,6:00 PM,86,25
31/05/2024,6:15 PM,65,9
31/05/2024,6:30 PM,85,6
31/05/2024,6:45 PM,55,85
31/05/2024,7:00 PM,1,44
31/05/2024,7:15 PM,88,15
31/05/2024,7:30 PM,87,76
31/05/2024,7:45 PM,91,77
31/05/2024,8:00 PM,8,13
31/05/2024,8:15 PM,84,63
31/05/2024,8:30 PM,58,0
31/05/2024,8:45 PM,62,94
31/05/2024,9:00 PM,78,82
01/06/2024,9:00 AM,76,59
01/06/2024,9:15 AM,27,46
01/06/2024,9:30 AM,20,36
01/06/2024,9:45 AM,29,50
01/06/2024,10:00 AM,24,69
01/06/2024,10:15 AM,61,55
01/06/2024,10:30 AM,51,91
01/06/2024,10:45 AM,58,25
01/06/2024,11:00 AM,61,46
01/06/2024,11:15 AM,94,21
01/06/2024,11:30 AM,82,50
01/06/2024,11:45 AM,51,21
01/06/2024,12:00 PM,25,20
01/06/2024,12:15 PM,85,50
01/06/2024,12:30 PM,61,36
01/06/2024,12:45 PM,84,13
01/06/2024,1:00 PM,36,86
01/06/2024,1:15 PM,71,65
01/06/2024,1:30 PM,72,45
01/06/2024,1:45 PM,26,85
01/06/2024,2:00 PM,31,39
01/06/2024,2:15 PM,34,92
01/06/2024,2:30 PM,20,59
01/06/2024,2:45 PM,49,2
01/06/2024,3:00 PM,43,96
01/06/2024,3:15 PM,68,4
01/06/2024,3:30 PM,63,6
01/06/2024,3:45 PM,1,66
01/06/2024,4:00 PM,95,67
01/06/2024,4:15 PM,37,20
01/06/2024,4:30 PM,82,20
01/06/2024,4:45 PM,27,30
01/06/2024,5:00 PM,91,18
01/06/2024,5:15 PM,98,84
01/06/2024,5:30 PM,42,91
01/06/2024,5:45 PM,50,0
01/06/2024,6:00 PM,70,84
01/06/2024,6:15 PM,62,94
01/06/2024,6:30 PM,77,74
01/06/2024,6:45 PM,25,28
01/06/2024,7:00 PM,96,93
01/06/2024,7:15 PM,12,10
01/06/2024,7:30 PM,83,52
01/06/2024,7:45 PM,29,71
01/06/2024,8:00 PM,22,19
01/06/2024,8:15 PM,43,69
01/06/2024,8:30 PM,95,52
01/06/2024,8:45 PM,71,78
01/06/2024,9:00 PM,42,20
02/06/2024,9:00 AM,2,54
02/06/2024,9:15 AM,80,35
02/06/2024,9:30 AM,12,22
02/06/2024,9:45 AM,91,76
02/06/2024,10:00 AM,70,69
02/06/2024,10:15 AM,59,15
02/06/2024,10:30 AM,24,7
02/06/2024,10:45 AM,31,73
02/06/2024,11:00 AM,49,96
02/06/2024,11:15 AM,97,9
02/06/2024,11:30 AM,68,77
02/06/2024,11:45 AM,8,63
02/06/2024,12:00 PM,88,57
02/06/2024,12:15 PM,46,97
02/06/2024,12:30 PM,12,6
02/06/2024,12:45 PM,45,70
02/06/2024,1:00 PM,8,44
02/06/2024,1:15 PM,54,41
02/06/2024,1:30 PM,23,57
02/06/2024,1:45 PM,29,18
02/06/2024,2:00 PM,78,64
02/06/2024,2:15 PM,80,87
02/06/2024,2:30 PM,63,68
02/06/2024,2:45 PM,12,37
02/06/2024,3:00 PM,68,63
02/06/2024,3:15 PM,74,88
02/06/2024,3:30 PM,91,33
02/06/2024,3:45 PM,61,13
02/06/2024,4:00 PM,86,95
02/06/2024,4:15 PM,75,90
02/06/2024,4:30 PM,70,38
02/06/2024,4:45 PM,92,14
02/06/2024,5:00 PM,61,14
02/06/2024,5:15 PM,15,91
02/06/2024,5:30 PM,86,63
02/06/2024,5:45 PM,80,36
02/06/2024,6:00 PM,93,10
02/06/2024,6:15 PM,94,53
02/06/2024,6:30 PM,58,22
02/06/2024,6:45 PM,88,76
02/06/2024,7:00 PM,56,42
02/06/2024,7:15 PM,66,79
02/06/2024,7:30 PM,49,3
02/06/2024,7:45 PM,38,0
02/06/2024,8:00 PM,34,65
02/06/2024,8:15 PM,92,23
02/06/2024,8:30 PM,80,66
02/06/2024,8:45 PM,24,53
02/06/2024,9:00 PM,3,66
03/06/2024,9:00 AM,0,26
03/06/2024,9:15 AM,5,3
03/06/2024,9:30 AM,23,20
03/06/2024,9:45 AM,9,65
03/06/2024,10:00 AM,99,47
03/06/2024,10:15 AM,13,42
03/06/2024,10:30 AM,83,31
03/06/2024,10:45 AM,18,0
03/06/2024,11:00 AM,9,50
03/06/2024,11:15 AM,80,65
03/06/2024,11:30 AM,45,84
03/06/2024,11:45 AM,48,88
03/06/2024,12:00 PM,77,7
03/06/2024,12:15 PM,73,41
03/06/2024,12:30 PM,24,93
03/06/2024,12:45 PM,0,65
03/06/2024,1:00 PM,58,15
03/06/2024,1:15 PM,20,45
03/06/2024,1:30 PM,25,93
03/06/2024,1:45 PM,82,46
03/06/2024,2:00 PM,63,22
03/06/2024,2:15 PM,90,7
03/06/2024,2:30 PM,34,40
03/06/2024,2:45 PM,65,52
03/06/2024,3:00 PM,9,11
03/06/2024,3:15 PM,68,24
03/06/2024,3:30 PM,12,88
03/06/2024,3:45 PM,39,81
03/06/2024,4:00 PM,18,37
03/06/2024,4:15 PM,48,11
03/06/2024,4:30 PM,49,85
03/06/2024,4:45 PM,61,76
03/06/2024,5:00 PM,43,1
03/06/2024,5:15 PM,51,46
03/06/2024,5:30 PM,20,66
03/06/2024,5:45 PM,23,52
03/06/2024,6:00 PM,17,13
03/06/2024,6:15 PM,32,80
03/06/2024,6:30 PM,53,23
03/06/2024,6:45 PM,81,41
03/06/2024,7:00 PM,47,95
03/06/2024,7:15 PM,50,66
03/06/2024,7:30 PM,11,18
03/06/2024,7:45 PM,88,68
03/06/2024,8:00 PM,57,63
03/06/2024,8:15 PM,81,83
03/06/2024,8:30 PM,29,33
03/06/2024,8:45 PM,54,43
03/06/2024,9:00 PM,67,21
04/06/2024,9:00 AM,39,7
04/06/2024,9:15 AM,25,56
04/06/2024,9:30 AM,47,21
04/06/2024,9:45 AM,47,83
04/06/2024,10:00 AM,45,19
04/06/2024,10:15 AM,85,26
04/06/2024,10:30 AM,2,63
04/06/2024,10:45 AM,21,76
04/06/2024,11:00 AM,71,68
04/06/2024,11:15 AM,63,37
04/06/2024,11:30 AM,72,33
04/06/2024,11:45 AM,36,86
04/06/2024,12:00 PM,41,16
04/06/2024,12:15 PM,91,50
04/06/2024,12:30 PM,37,19
04/06/2024,12:45 PM,21,79
04/06/2024,1:00 PM,1,94
04/06/2024,1:15 PM,14,0
04/06/2024,1:30 PM,28,77
04/06/2024,1:45 PM,0,96
04/06/2024,2:00 PM,84,39
04/06/2024,2:15 PM,3,29
04/06/2024,2:30 PM,69,16
04/06/2024,2:45 PM,34,27
04/06/2024,3:00 PM,21,17
04/06/2024,3:15 PM,49,71
04/06/2024,3:30 PM,4,28
04/06/2024,3:45 PM,62,55
04/06/2024,4:00 PM,31,28
04/06/2024,4:15 PM,92,99
04/06/2024,4:30 PM,41,28
04/06/2024,4:45 PM,12,24
04/06/2024,5:00 PM,1,13
04/06/2024,5:15 PM,0,27
04/06/2024,5:30 PM,57,15
04/06/2024,5:45 PM,88,32
04/06/2024,6:00 PM,50,9
04/06/2024,6:15 PM,20,33
04/06/2024,6:30 PM,19,26
04/06/2024,6:45 PM,11,49
04/06/2024,7:00 PM,8,27
04/06/2024,7:15 PM,93,37
04/06/2024,7:30 PM,2,41
04/06/2024,7:45 PM,31,43
04/06/2024,8:00 PM,24,4
04/06/2024,8:15 PM,30,93
04/06/2024,8:30 PM,24,62
04/06/2024,8:45 PM,35,4
04/06/2024,9:00 PM,12,44
05/06/2024,9:00 AM,38,33
05/06/2024,9:15 AM,10,83
05/06/2024,9:30 AM,66,88
05/06/2024,9:45 AM,56,45
05/06/2024,10:00 AM,19,94
05/06/2024,10:15 AM,76,59
05/06/2024,10:30 AM,33,95
05/06/2024,10:45 AM,99,23
05/06/2024,11:00 AM,4,99
05/06/2024,11:15 AM,53,62
05/06/2024,11:30 AM,29,26
05/06/2024,11:45 AM,7,64
05/06/2024,12:00 PM,50,12
05/06/2024,12:15 PM,13,71
05/06/2024,12:30 PM,27,11
05/06/2024,12:45 PM,40,95
05/06/2024,1:00 PM,16,72
05/06/2024,1:15 PM,20,93
05/06/2024,1:30 PM,17,85
05/06/2024,1:45 PM,93,54
05/06/2024,2:00 PM,15,79
05/06/2024,2:15 PM,12,19
05/06/2024,2:30 PM,24,61
05/06/2024,2:45 PM,61,83
05/06/2024,3:00 PM,36,20
05/06/2024,3:15 PM,12,73
05/06/2024,3:30 PM,64,20
05/06/2024,3:45 PM,49,47
05/06/2024,4:00 PM,19,80
05/06/2024,4:15 PM,94,27
05/06/2024,4:30 PM,20,77
05/06/2024,4:45 PM,36,65
05/06/2024,5:00 PM,46,82
05/06/2024,5:15 PM,58,91
05/06/2024,5:30 PM,22,27
05/06/2024,5:45 PM,72,80
05/06/2024,6:00 PM,91,66
05/06/2024,6:15 PM,38,46
05/06/2024,6:30 PM,10,76
05/06/2024,6:45 PM,38,29
05/06/2024,7:00 PM,28,67
05/06/2024,7:15 PM,65,81
05/06/2024,7:30 PM,8,50
05/06/2024,7:45 PM,75,19
05/06/2024,8:00 PM,63,7
05/06/2024,8:15 PM,7,10
05/06/2024,8:30 PM,42,23
05/06/2024,8:45 PM,78,12
05/06/2024,9:00 PM,74,85
06/06/2024,9:00 AM,39,75
06/06/2024,9:15 AM,21,11
06/06/2024,9:30 AM,45,4
06/06/2024,9:45 AM,31,30
06/06/2024,10:00 AM,16,38
06/06/2024,10:15 AM,55,3
06/06/2024,10:30 AM,50,76
06/06/2024,10:45 AM,15,74
06/06/2024,11:00 AM,83,29
06/06/2024,11:15 AM,13,0
06/06/2024,11:30 AM,37,32
06/06/2024,11:45 AM,35,23
06/06/2024,12:00 PM,32,27
06/06/2024,12:15 PM,28,81
06/06/2024,12:30 PM,42,4
06/06/2024,12:45 PM,54,37
06/06/2024,1:00 PM,46,69
06/06/2024,1:15 PM,0,33
06/06/2024,1:30 PM,31,9
06/06/2024,1:45 PM,12,14
06/06/2024,2:00 PM,52,57
06/06/2024,2:15 PM,59,54
06/06/2024,2:30 PM,14,40
06/06/2024,2:45 PM,51,13
06/06/2024,3:00 PM,68,54
06/06/2024,3:15 PM,31,30
06/06/2024,3:30 PM,21,87
06/06/2024,3:45 PM,37,80
06/06/2024,4:00 PM,80,8
06/06/2024,4:15 PM,93,6
06/06/2024,4:30 PM,35,48
06/06/2024,4:45 PM,97,52
06/06/2024,5:00 PM,59,79
06/06/2024,5:15 PM,80,23
06/06/2024,5:30 PM,12,31
06/06/2024,5:45 PM,3,1
06/06/2024,6:00 PM,1,34
06/06/2024,6:15 PM,48,55
06/06/2024,6:30 PM,94,10
06/06/2024,6:45 PM,45,83
06/06/2024,7:00 PM,34,71
06/06/2024,7:15 PM,69,29
06/06/2024,7:30 PM,11,41
06/06/2024,7:45 PM,33,91
06/06/2024,8:00 PM,82,40
06/06/2024,8:15 PM,17,32
06/06/2024,8:30 PM,76,83
06/06/2024,8:45 PM,83,45
06/06/2024,9:00 PM,89,11
07/06/2024,9:00 AM,24,62
07/06/2024,9:15 AM,72,1
07/06/2024,9:30 AM,79,72
07/06/2024,9:45 AM,94,69
07/06/2024,10:00 AM,3,0
07/06/2024,10:15 AM,73,55
07/06/2024,10:30 AM,98,0
07/06/2024,10:45 AM,6,93
07/06/2024,11:00 AM,8,12
07/06/2024,11:15 AM,5,34
07/06/2024,11:30 AM,17,47
07/06/2024,11:45 AM,47,78
07/06/2024,12:00 PM,84,95
07/06/2024,12:15 PM,79,3
07/06/2024,12:30 PM,60,28
07/06/2024,12:45 PM,69,48
07/06/2024,1:00 PM,44,43
07/06/2024,1:15 PM,21,60
07/06/2024,1:30 PM,69,24
07/06/2024,1:45 PM,53,74
07/06/2024,2:00 PM,38,19
07/06/2024,2:15 PM,5,12
07/06/2024,2:30 PM,95,66
07/06/2024,2:45 PM,83,53
07/06/2024,3:00 PM,40,24
07/06/2024,3:15 PM,69,88
07/06/2024,3:30 PM,99,13
07/06/2024,3:45 PM,17,65
07/06/2024,4:00 PM,72,76
07/06/2024,4:15 PM,51,43
07/06/2024,4:30 PM,48,86
07/06/2024,4:45 PM,5,27
07/06/2024,5:00 PM,76,18
07/06/2024,5:15 PM,49,0
07/06/2024,5:30 PM,88,79
07/06/2024,5:45 PM,17,95
07/06/2024,6:00 PM,35,39
07/06/2024,6:15 PM,1,81
07/06/2024,6:30 PM,64,94
07/06/2024,6:45 PM,89,85
07/06/2024,7:00 PM,42,72
07/06/2024,7:15 PM,5,7
07/06/2024,7:30 PM,32,40
07/06/2024,7:45 PM,12,14
07/06/2024,8:00 PM,11,19
07/06/2024,8:15 PM,83,86
07/06/2024,8:30 PM,84,16
07/06/2024,8:45 PM,17,67
07/06/2024,9:00 PM,39,85
08/06/2024,9:00 AM,98,75
08/06/2024,9:15 AM,15,20
08/06/2024,9:30 AM,27,10
08/06/2024,9:45 AM,3,69
08/06/2024,10:00 AM,82,19
08/06/2024,10:15 AM,92,88
08/06/2024,10:30 AM,56,81
08/06/2024,10:45 AM,78,12
08/06/2024,11:00 AM,99,92
08/06/2024,11:15 AM,46,23
08/06/2024,11:30 AM,9,10
08/06/2024,11:45 AM,16,51
08/06/2024,12:00 PM,73,51
08/06/2024,12:15 PM,15,22
08/06/2024,12:30 PM,11,21
08/06/2024,12:45 PM,11,96
08/06/2024,1:00 PM,98,30
08/06/2024,1:15 PM,9,45
08/06/2024,1:30 PM,77,11
08/06/2024,1:45 PM,88,25
08/06/2024,2:00 PM,31,11
08/06/2024,2:15 PM,11,28
08/06/2024,2:30 PM,93,3
08/06/2024,2:45 PM,4,24
08/06/2024,3:00 PM,80,48
08/06/2024,3:15 PM,10,76
08/06/2024,3:30 PM,56,40
08/06/2024,3:45 PM,28,66
08/06/2024,4:00 PM,13,57
08/06/2024,4:15 PM,96,79
08/06/2024,4:30 PM,93,79
08/06/2024,4:45 PM,33,92
08/06/2024,5:00 PM,32,58
08/06/2024,5:15 PM,16,73
08/06/2024,5:30 PM,9,78
08/06/2024,5:45 PM,83,95
08/06/2024,6:00 PM,18,30
08/06/2024,6:15 PM,92,49
08/06/2024,6:30 PM,74,25
08/06/2024,6:45 PM,10,62
08/06/2024,7:00 PM,68,16
08/06/2024,7:15 PM,31,16
08/06/2024,7:30 PM,92,51
08/06/2024,7:45 PM,99,26
08/06/2024,8:00 PM,32,1
08/06/2024,8:15 PM,46,36
08/06/2024,8:30 PM,78,93
08/06/2024,8:45 PM,58,86
08/06/2024,9:00 PM,36,49
09/06/2024,9:00 AM,44,29
09/06/2024,9:15 AM,49,46
09/06/2024,9:30 AM,15,66
09/06/2024,9:45 AM,2,71
09/06/2024,10:00 AM,16,28
09/06/2024,10:15 AM,83,89
09/06/2024,10:30 AM,23,79
09/06/2024,10:45 AM,36,6
09/06/2024,11:00 AM,49,77
09/06/2024,11:15 AM,49,2
09/06/2024,11:30 AM,6,33
09/06/2024,11:45 AM,3,30
09/06/2024,12:00 PM,96,2
09/06/2024,12:15 PM,75,86
09/06/2024,12:30 PM,96,15
09/06/2024,12:45 PM,96,40
09/06/2024,1:00 PM,82,16
09/06/2024,1:15 PM,96,37
09/06/2024,1:30 PM,65,93
09/06/2024,1:45 PM,40,42
09/06/2024,2:00 PM,45,14
09/06/2024,2:15 PM,36,94
09/06/2024,2:30 PM,38,30
09/06/2024,2:45 PM,92,83
09/06/2024,3:00 PM,34,99
09/06/2024,3:15 PM,24,7
09/06/2024,3:30 PM,18,90
09/06/2024,3:45 PM,31,99
09/06/2024,4:00 PM,44,24
09/06/2024,4:15 PM,83,18
09/06/2024,4:30 PM,88,51
09/06/2024,4:45 PM,69,37
09/06/2024,5:00 PM,99,53
09/06/2024,5:15 PM,36,30
09/06/2024,5:30 PM,34,60
09/06/2024,5:45 PM,30,48
09/06/2024,6:00 PM,17,14
09/06/2024,6:15 PM,20,1
09/06/2024,6:30 PM,54,0
09/06/2024,6:45 PM,57,79
09/06/2024,7:00 PM,50,46
09/06/2024,7:15 PM,89,37
09/06/2024,7:30 PM,0,69
09/06/2024,7:45 PM,96,54
09/06/2024,8:00 PM,75,90
